year,unitid,sex,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total,gender,pct_admitted,pct_matriculated
2015,461856,2,,,,,,Female,,
2015,461856,99,,,,,,Total,,
2015,461865,1,,,,,,Male,,
2015,461865,2,,,,,,Female,,
2015,461865,99,,,,,,Total,,
2015,461874,1,,,,,,Male,,
2015,461874,2,,,,,,Female,,
2015,461874,99,,,,,,Total,,
2015,461883,1,,,,,,Male,,
2015,461883,2,,,,,,Female,,
2015,461883,99,,,,,,Total,,
2015,461892,1,,,,,,Male,,
2015,461892,2,,,,,,Female,,
2015,461892,99,,,,,,Total,,
2015,461908,1,,,,,,Male,,
2015,461908,2,,,,,,Female,,
2015,461908,99,,,,,,Total,,
2015,461917,1,,,,,,Male,,
2015,461917,2,,,,,,Female,,
2015,461917,99,,,,,,Total,,
2015,461926,1,,,,,,Male,,
2015,461926,2,,,,,,Female,,
2015,461926,99,,,,,,Total,,
2015,461935,1,,,,,,Male,,
2015,461935,2,,,,,,Female,,
2015,461935,99,,,,,,Total,,
2015,461944,1,,,,,,Male,,
2015,461944,2,,,,,,Female,,
2015,461944,99,,,,,,Total,,
2015,461953,1,2.0,2.0,2.0,0.0,2.0,Male,1.0,1.0
2015,461953,2,13.0,13.0,13.0,0.0,13.0,Female,1.0,1.0
2015,461953,99,15.0,15.0,15.0,0.0,15.0,Total,1.0,1.0
