year,fips,unitid,sex,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total
2015,72,241766,1,67.0,50.0,18.0,29.0,47.0
2015,72,241766,2,35.0,25.0,7.0,12.0,19.0
2015,72,241766,99,102.0,75.0,25.0,41.0,66.0
2015,72,241793,1,,,,,
2015,72,241793,2,,,,,
2015,72,241793,99,,,,,
2015,72,241836,1,,,,,
2015,72,241836,2,,,,,
2015,72,241836,99,,,,,
2015,72,241906,1,,,,,
2015,72,241906,2,,,,,
2015,72,241906,99,,,,,
2015,72,241951,1,33.0,29.0,27.0,0.0,27.0
2015,72,241951,2,90.0,76.0,64.0,1.0,65.0
2015,72,241951,99,123.0,105.0,91.0,1.0,92.0
2015,72,242042,1,253.0,215.0,198.0,6.0,204.0
2015,72,242042,2,211.0,151.0,142.0,3.0,145.0
2015,72,242042,99,464.0,366.0,340.0,9.0,349.0
2015,72,242060,1,,,,,
2015,72,242060,2,,,,,
2015,72,242060,99,,,,,
2015,72,242112,1,,,,,
2015,72,242112,2,,,,,
2015,72,242112,99,,,,,
2015,72,242121,1,,,,,
2015,72,242121,2,,,,,
2015,72,242121,99,,,,,
2015,72,242130,1,,,,,
2015,72,242130,2,,,,,
2015,72,242130,99,,,,,
2015,72,242149,1,,,,,
2015,72,242149,2,,,,,
2015,72,242149,99,,,,,
2015,72,242316,1,,,,,
2015,72,242316,2,,,,,
2015,72,242316,99,,,,,
2015,72,242413,1,,,,,
2015,72,242413,2,,,,,
2015,72,242413,99,,,,,
2015,72,242422,1,,,,,
2015,72,242422,2,,,,,
2015,72,242422,99,,,,,
2015,72,242556,1,236.0,204.0,165.0,39.0,204.0
2015,72,242556,2,171.0,158.0,111.0,47.0,158.0
2015,72,242556,99,407.0,362.0,276.0,86.0,362.0
2015,72,242565,1,202.0,193.0,169.0,,169.0
2015,72,242565,2,117.0,112.0,103.0,,103.0
2015,72,242565,99,319.0,305.0,272.0,,272.0
2015,72,242583,1,312.0,305.0,249.0,22.0,271.0
2015,72,242583,2,155.0,153.0,114.0,10.0,124.0
2015,72,242583,99,467.0,458.0,363.0,32.0,395.0
2015,72,242617,1,698.0,469.0,433.0,11.0,444.0
2015,72,242617,2,843.0,505.0,462.0,10.0,472.0
2015,72,242617,99,1541.0,974.0,895.0,21.0,916.0
2015,72,242626,1,719.0,427.0,420.0,1.0,421.0
2015,72,242626,2,930.0,440.0,422.0,5.0,427.0
2015,72,242626,99,1649.0,867.0,842.0,6.0,848.0
2015,72,242635,1,532.0,319.0,309.0,6.0,315.0
2015,72,242635,2,798.0,427.0,420.0,0.0,420.0
2015,72,242635,99,1330.0,746.0,729.0,6.0,735.0
2015,72,242644,1,533.0,223.0,214.0,4.0,218.0
2015,72,242644,2,710.0,312.0,294.0,8.0,302.0
2015,72,242644,99,1243.0,535.0,508.0,12.0,520.0
2015,72,242653,1,1378.0,313.0,287.0,10.0,297.0
2015,72,242653,2,2397.0,424.0,386.0,19.0,405.0
2015,72,242653,99,3775.0,737.0,673.0,29.0,702.0
2015,72,242662,1,723.0,412.0,394.0,5.0,399.0
2015,72,242662,2,1113.0,560.0,530.0,2.0,532.0
2015,72,242662,99,1836.0,972.0,924.0,7.0,931.0
2015,72,242671,1,,,,,
2015,72,242671,2,,,,,
2015,72,242671,99,,,,,
2015,72,242680,1,294.0,209.0,202.0,4.0,206.0
2015,72,242680,2,423.0,273.0,261.0,4.0,265.0
2015,72,242680,99,717.0,482.0,463.0,8.0,471.0
2015,72,242699,1,208.0,101.0,93.0,1.0,94.0
2015,72,242699,2,401.0,187.0,163.0,5.0,168.0
2015,72,242699,99,609.0,288.0,256.0,6.0,262.0
2015,72,242705,1,954.0,526.0,512.0,6.0,518.0
2015,72,242705,2,884.0,448.0,438.0,5.0,443.0
2015,72,242705,99,1838.0,974.0,950.0,11.0,961.0
2015,72,242723,1,,,,,
2015,72,242723,2,,,,,
2015,72,242723,99,,,,,
2015,72,242750,1,,,,,
2015,72,242750,2,,,,,
2015,72,242750,99,,,,,
2015,72,242820,1,,,,,
2015,72,242820,2,,,,,
2015,72,242820,99,,,,,
2015,72,242884,1,,,,,
2015,72,242884,2,,,,,
2015,72,242884,99,,,,,
2015,72,242945,1,120.0,120.0,67.0,19.0,86.0
2015,72,242945,2,215.0,215.0,111.0,30.0,141.0
2015,72,242945,99,335.0,335.0,178.0,49.0,227.0
2015,72,242954,1,25.0,25.0,11.0,1.0,12.0
2015,72,242954,2,80.0,80.0,45.0,7.0,52.0
2015,72,242954,99,105.0,105.0,56.0,8.0,64.0
2015,72,242972,1,564.0,323.0,199.0,31.0,230.0
2015,72,242972,2,873.0,679.0,367.0,54.0,421.0
2015,72,242972,99,1437.0,1002.0,566.0,85.0,651.0
2015,72,242981,1,216.0,143.0,89.0,7.0,96.0
2015,72,242981,2,290.0,191.0,118.0,1.0,119.0
2015,72,242981,99,506.0,334.0,207.0,8.0,215.0
2015,72,243072,1,,,,,
2015,72,243072,2,,,,,
2015,72,243072,99,,,,,
2015,72,243081,1,,,,,
2015,72,243081,2,,,,,
2015,72,243081,99,,,,,
2015,72,243106,1,502.0,379.0,332.0,,332.0
2015,72,243106,2,631.0,514.0,439.0,,439.0
2015,72,243106,99,1133.0,893.0,771.0,,771.0
2015,72,243115,1,499.0,443.0,398.0,1.0,399.0
2015,72,243115,2,709.0,631.0,546.0,1.0,547.0
2015,72,243115,99,1208.0,1074.0,944.0,2.0,946.0
2015,72,243133,1,2737.0,662.0,592.0,3.0,595.0
2015,72,243133,2,2629.0,640.0,562.0,1.0,563.0
2015,72,243133,99,5366.0,1302.0,1154.0,4.0,1158.0
2015,72,243142,1,1556.0,440.0,355.0,1.0,356.0
2015,72,243142,2,2681.0,684.0,563.0,3.0,566.0
2015,72,243142,99,4237.0,1124.0,918.0,4.0,922.0
2015,72,243151,1,380.0,303.0,278.0,0.0,278.0
2015,72,243151,2,720.0,594.0,548.0,0.0,548.0
2015,72,243151,99,1100.0,898.0,826.0,0.0,826.0
2015,72,243160,1,,,,,
2015,72,243160,2,,,,,
2015,72,243160,99,,,,,
2015,72,243179,1,817.0,394.0,359.0,6.0,365.0
2015,72,243179,2,1352.0,656.0,624.0,1.0,625.0
2015,72,243179,99,2169.0,1050.0,983.0,7.0,990.0
2015,72,243188,1,644.0,437.0,266.0,,266.0
2015,72,243188,2,808.0,513.0,298.0,,298.0
2015,72,243188,99,1452.0,950.0,564.0,,564.0
2015,72,243197,1,1773.0,1375.0,1266.0,1.0,1267.0
2015,72,243197,2,1545.0,1191.0,1102.0,2.0,1104.0
2015,72,243197,99,3318.0,2566.0,2368.0,3.0,2371.0
2015,72,243203,1,,,,,
2015,72,243203,2,,,,,
2015,72,243203,99,,,,,
2015,72,243212,1,927.0,459.0,399.0,0.0,399.0
2015,72,243212,2,1211.0,621.0,527.0,1.0,528.0
2015,72,243212,99,2138.0,1080.0,927.0,1.0,928.0
2015,72,243221,1,4066.0,1199.0,1030.0,26.0,1056.0
2015,72,243221,2,6656.0,1952.0,1697.0,16.0,1713.0
2015,72,243221,99,10722.0,3151.0,2727.0,42.0,2769.0
2015,72,243346,1,,,,,
2015,72,243346,2,,,,,
2015,72,243346,99,,,,,
2015,72,243407,1,,,,,
2015,72,243407,2,,,,,
2015,72,243407,99,,,,,
2015,72,243443,1,2230.0,520.0,222.0,21.0,243.0
2015,72,243443,2,5028.0,1101.0,401.0,26.0,427.0
2015,72,243443,99,7258.0,1621.0,623.0,47.0,670.0
2015,72,243498,1,,,,,
2015,72,243498,2,,,,,
2015,72,243498,99,,,,,
2015,72,243568,1,6.0,4.0,3.0,,3.0
2015,72,243568,2,28.0,21.0,20.0,,20.0
2015,72,243568,99,34.0,25.0,23.0,,23.0
2015,72,243577,1,,,,,
2015,72,243577,2,,,,,
2015,72,243577,99,,,,,
2015,72,243586,1,180.0,172.0,93.0,1.0,94.0
2015,72,243586,2,322.0,304.0,137.0,0.0,137.0
2015,72,243586,99,502.0,476.0,231.0,1.0,232.0
2015,72,243601,1,,,,,
2015,72,243601,2,,,,,
2015,72,243601,99,,,,,
2015,64,243638,1,780.0,531.0,235.0,84.0,319.0
2015,64,243638,2,833.0,645.0,298.0,130.0,428.0
2015,64,243638,99,1613.0,1176.0,533.0,214.0,747.0
2015,70,243647,1,,,,,
2015,70,243647,2,,,,,
2015,70,243647,99,,,,,
2015,78,243665,1,332.0,313.0,131.0,10.0,141.0
2015,78,243665,2,762.0,726.0,233.0,16.0,249.0
2015,78,243665,99,1094.0,1039.0,364.0,26.0,390.0
2015,6,243744,1,22831.0,1073.0,867.0,,867.0
2015,6,243744,2,19666.0,1067.0,853.0,,853.0
2015,6,243744,99,42497.0,2140.0,1720.0,,1720.0
2015,18,243780,1,27752.0,15120.0,4005.0,9.0,4014.0
2015,18,243780,2,17512.0,11572.0,2918.0,10.0,2928.0
2015,18,243780,99,45264.0,26692.0,6923.0,19.0,6942.0
2015,25,243799,1,3.0,0.0,,,
2015,25,243799,2,8.0,7.0,5.0,,5.0
2015,25,243799,99,11.0,7.0,5.0,,5.0
2015,48,243823,1,,,,,
2015,48,243823,2,,,,,
2015,48,243823,99,,,,,
2015,72,243832,1,127.0,116.0,58.0,20.0,78.0
2015,72,243832,2,215.0,189.0,103.0,28.0,131.0
2015,72,243832,99,342.0,305.0,161.0,48.0,209.0
2015,72,243841,1,,,,,
2015,72,243841,2,,,,,
2015,72,243841,99,,,,,
2015,6,244011,1,169.0,166.0,60.0,18.0,78.0
2015,6,244011,2,48.0,45.0,17.0,4.0,21.0
2015,6,244011,99,217.0,211.0,77.0,22.0,99.0
2015,8,244154,1,50.0,45.0,16.0,1.0,17.0
2015,8,244154,2,9.0,9.0,1.0,1.0,2.0
2015,8,244154,99,59.0,54.0,17.0,2.0,19.0
2015,10,244190,1,,,,,
2015,10,244190,2,,,,,
2015,10,244190,99,,,,,
2015,12,244233,1,,,,,
2015,12,244233,2,,,,,
2015,12,244233,99,,,,,
2015,12,244279,1,,,,,
2015,12,244279,2,,,,,
2015,12,244279,99,,,,,
2015,13,244437,1,3922.0,2176.0,786.0,692.0,1478.0
2015,13,244437,2,5134.0,2654.0,877.0,956.0,1833.0
2015,13,244437,99,9056.0,4830.0,1663.0,1648.0,3311.0
2015,13,244446,1,,,,,
2015,13,244446,2,,,,,
2015,13,244446,99,,,,,
2015,16,244491,1,,,,,
2015,16,244491,2,,,,,
2015,16,244491,99,,,,,
2015,17,244561,1,,,,,
2015,17,244561,2,,,,,
2015,17,244561,99,,,,,
2015,17,244613,1,,,,,
2015,17,244613,2,,,,,
2015,17,244613,99,,,,,
2015,21,245069,1,,,,,
2015,21,245069,2,,,,,
2015,21,245069,99,,,,,
2015,28,245281,1,,,,,
2015,28,245281,2,,,,,
2015,28,245281,99,,,,,
2015,28,245290,1,,,,,
2015,28,245290,2,,,,,
2015,28,245290,99,,,,,
2015,29,245342,1,,,,,
2015,29,245342,2,,,,,
2015,29,245342,99,,,,,
2015,29,245421,1,,,,,
2015,29,245421,2,,,,,
2015,29,245421,99,,,,,
2015,29,245430,1,,,,,
2015,29,245430,2,,,,,
2015,29,245430,99,,,,,
2015,34,245625,1,,,,,
2015,34,245625,2,,,,,
2015,34,245625,99,,,,,
2015,35,245652,1,90.0,73.0,41.0,,41.0
2015,35,245652,2,87.0,71.0,36.0,,36.0
2015,35,245652,99,177.0,144.0,77.0,,77.0
2015,36,245731,1,,,,,
2015,36,245731,2,,,,,
2015,36,245731,99,,,,,
2015,36,245777,1,,,,,
2015,36,245777,2,,,,,
2015,36,245777,99,,,,,
2015,6,245838,1,,,,,
2015,6,245838,2,,,,,
2015,6,245838,99,,,,,
2015,6,245847,1,,,,,
2015,6,245847,2,,,,,
2015,6,245847,99,,,,,
2015,33,245865,1,,,,,
2015,33,245865,2,,,,,
2015,33,245865,99,,,,,
2015,53,245883,1,,,,,
2015,53,245883,2,,,,,
2015,53,245883,99,,,,,
2015,39,245892,1,,,,,
2015,39,245892,2,,,,,
2015,39,245892,99,,,,,
2015,40,245953,1,,,,,
2015,40,245953,2,,,,,
2015,40,245953,99,,,,,
2015,40,245962,1,,,,,
2015,40,245962,2,,,,,
2015,40,245962,99,,,,,
2015,40,245980,1,,,,,
2015,40,245980,2,,,,,
2015,40,245980,99,,,,,
2015,40,245999,1,,,,,
2015,40,245999,2,,,,,
2015,40,245999,99,,,,,
2015,40,246008,1,,,,,
2015,40,246008,2,,,,,
2015,40,246008,99,,,,,
2015,40,246017,1,,,,,
2015,40,246017,2,,,,,
2015,40,246017,99,,,,,
2015,41,246035,1,17.0,14.0,6.0,0.0,6.0
2015,41,246035,2,61.0,46.0,20.0,0.0,20.0
2015,41,246035,99,78.0,60.0,26.0,0.0,26.0
2015,42,246071,1,,,,,
2015,42,246071,2,,,,,
2015,42,246071,99,,,,,
2015,47,246202,1,,,,,
2015,47,246202,2,,,,,
2015,47,246202,99,,,,,
2015,48,246266,1,,,,,
2015,48,246266,2,,,,,
2015,48,246266,99,,,,,
2015,48,246345,1,,,,,
2015,48,246345,2,,,,,
2015,48,246345,99,,,,,
2015,48,246354,1,,,,,
2015,48,246354,2,,,,,
2015,48,246354,99,,,,,
2015,48,246406,1,,,,,
2015,48,246406,2,,,,,
2015,48,246406,99,,,,,
2015,48,246415,1,,,,,
2015,48,246415,2,,,,,
2015,48,246415,99,,,,,
2015,48,246460,1,,,,,
2015,48,246460,2,,,,,
2015,48,246460,99,,,,,
2015,55,246594,1,,,,,
2015,55,246594,2,,,,,
2015,55,246594,99,,,,,
2015,36,246789,1,,,,,
2015,36,246789,2,,,,,
2015,36,246789,99,,,,,
2015,13,246813,1,,,,,
2015,13,246813,2,,,,,
2015,13,246813,99,,,,,
2015,4,246895,1,,,,,
2015,4,246895,2,,,,,
2015,4,246895,99,,,,,
2015,6,246974,1,19.0,9.0,1.0,0.0,1.0
2015,6,246974,2,125.0,68.0,31.0,0.0,31.0
2015,6,246974,99,144.0,77.0,32.0,0.0,32.0
2015,16,247010,1,,,,,
2015,16,247010,2,,,,,
2015,16,247010,99,,,,,
2015,16,247047,1,,,,,
2015,16,247047,2,,,,,
2015,16,247047,99,,,,,
2015,21,247065,1,,,,,
2015,21,247065,2,,,,,
2015,21,247065,99,,,,,
2015,22,247083,1,,,,,
2015,22,247083,2,,,,,
2015,22,247083,99,,,,,
2015,26,247153,1,,,,,
2015,26,247153,2,,,,,
2015,26,247153,99,,,,,
2015,26,247162,1,,,,,
2015,26,247162,2,,,,,
2015,26,247162,99,,,,,
2015,26,247409,1,,,,,
2015,26,247409,2,,,,,
2015,26,247409,99,,,,,
2015,34,247603,1,,,,,
2015,34,247603,2,,,,,
2015,34,247603,99,,,,,
2015,50,247649,1,313.0,191.0,59.0,13.0,72.0
2015,50,247649,2,174.0,101.0,30.0,7.0,37.0
2015,50,247649,99,487.0,292.0,89.0,20.0,109.0
2015,29,247700,1,,,,,
2015,29,247700,2,,,,,
2015,29,247700,99,,,,,
2015,28,247737,1,,,,,
2015,28,247737,2,,,,,
2015,28,247737,99,,,,,
2015,26,247773,1,17.0,14.0,14.0,,14.0
2015,26,247773,2,0.0,,,,
2015,26,247773,99,17.0,14.0,14.0,,14.0
2015,48,247825,1,,,,,
2015,48,247825,2,,,,,
2015,48,247825,99,,,,,
2015,48,247834,1,,,,,
2015,48,247834,2,,,,,
2015,48,247834,99,,,,,
2015,21,247940,1,,,,,
2015,21,247940,2,,,,,
2015,21,247940,99,,,,,
2015,21,248165,1,,,,,
2015,21,248165,2,,,,,
2015,21,248165,99,,,,,
2015,21,248192,1,,,,,
2015,21,248192,2,,,,,
2015,21,248192,99,,,,,
2015,21,248305,1,,,,,
2015,21,248305,2,,,,,
2015,21,248305,99,,,,,
2015,21,248314,1,,,,,
2015,21,248314,2,,,,,
2015,21,248314,99,,,,,
2015,22,248527,1,,,,,
2015,22,248527,2,,,,,
2015,22,248527,99,,,,,
2015,40,248606,1,341.0,185.0,47.0,99.0,146.0
2015,40,248606,2,407.0,126.0,50.0,50.0,100.0
2015,40,248606,99,748.0,311.0,97.0,149.0,246.0
2015,42,248624,1,,,,,
2015,42,248624,2,,,,,
2015,42,248624,99,,,,,
2015,42,248633,1,,,,,
2015,42,248633,2,,,,,
2015,42,248633,99,,,,,
2015,47,248660,1,,,,,
2015,47,248660,2,,,,,
2015,47,248660,99,,,,,
2015,48,248703,1,,,,,
2015,48,248703,2,,,,,
2015,48,248703,99,,,,,
2015,6,248846,1,10.0,7.0,5.0,0.0,5.0
2015,6,248846,2,144.0,80.0,57.0,0.0,57.0
2015,6,248846,99,154.0,87.0,62.0,0.0,62.0
2015,35,248882,1,,,,,
2015,35,248882,2,,,,,
2015,35,248882,99,,,,,
2015,47,248925,1,,,,,
2015,47,248925,2,,,,,
2015,47,248925,99,,,,,
2015,51,248934,1,1373.0,1074.0,658.0,,658.0
2015,51,248934,2,2803.0,2449.0,773.0,,773.0
2015,51,248934,99,4176.0,3523.0,1431.0,,1431.0
2015,34,249140,1,,,,,
2015,34,249140,2,,,,,
2015,34,249140,99,,,,,
2015,48,249238,1,,,,,
2015,48,249238,2,,,,,
2015,48,249238,99,,,,,
2015,39,249566,1,1269.0,721.0,370.0,,370.0
2015,39,249566,2,162.0,125.0,56.0,,56.0
2015,39,249566,99,1431.0,846.0,426.0,,426.0
2015,42,249609,1,,,,,
2015,42,249609,2,,,,,
2015,42,249609,99,,,,,
2015,42,250027,1,60.0,58.0,32.0,4.0,36.0
2015,42,250027,2,86.0,79.0,39.0,5.0,44.0
2015,42,250027,99,146.0,137.0,71.0,9.0,80.0
2015,42,250072,1,,,,,
2015,42,250072,2,,,,,
2015,42,250072,99,,,,,
2015,42,250285,1,,,,,
2015,42,250285,2,,,,,
2015,42,250285,99,,,,,
2015,12,250498,1,,,,,
2015,12,250498,2,,,,,
2015,12,250498,99,,,,,
2015,4,250601,1,74.0,16.0,8.0,0.0,8.0
2015,4,250601,2,212.0,28.0,14.0,0.0,14.0
2015,4,250601,99,286.0,44.0,22.0,0.0,22.0
2015,26,250744,1,,,,,
2015,26,250744,2,,,,,
2015,26,250744,99,,,,,
2015,39,250902,1,,,,,
2015,39,250902,2,,,,,
2015,39,250902,99,,,,,
2015,40,250993,1,,,,,
2015,40,250993,2,,,,,
2015,40,250993,99,,,,,
2015,42,251075,1,,,,,
2015,42,251075,2,,,,,
2015,42,251075,99,,,,,
2015,18,251251,1,57.0,50.0,11.0,4.0,15.0
2015,18,251251,2,80.0,24.0,8.0,2.0,10.0
2015,18,251251,99,137.0,74.0,19.0,6.0,25.0
2015,1,251260,1,,,,,
2015,1,251260,2,,,,,
2015,1,251260,99,,,,,
2015,45,251312,1,,,,,
2015,45,251312,2,,,,,
2015,45,251312,99,,,,,
2015,12,260293,1,,,,,
2015,12,260293,2,,,,,
2015,12,260293,99,,,,,
2015,29,260336,1,0.0,,,,
2015,29,260336,2,0.0,,,,
2015,29,260336,99,0.0,,,,
2015,42,260354,1,,,,,
2015,42,260354,2,,,,,
2015,42,260354,99,,,,,
2015,42,260363,1,2.0,0.0,,,
2015,42,260363,2,16.0,14.0,14.0,,14.0
2015,42,260363,99,18.0,14.0,14.0,,14.0
2015,55,260372,1,,,,,
2015,55,260372,2,,,,,
2015,55,260372,99,,,,,
2015,55,260381,1,,,,,
2015,55,260381,2,,,,,
2015,55,260381,99,,,,,
2015,22,260664,1,,,,,
2015,22,260664,2,,,,,
2015,22,260664,99,,,,,
2015,4,260691,1,,,,,
2015,4,260691,2,,,,,
2015,4,260691,99,,,,,
2015,6,260789,1,,,,,
2015,6,260789,2,,,,,
2015,6,260789,99,,,,,
2015,8,260813,1,1.0,1.0,1.0,,1.0
2015,8,260813,2,2.0,1.0,1.0,,1.0
2015,8,260813,99,3.0,2.0,2.0,,2.0
2015,19,260901,1,,,,,
2015,19,260901,2,,,,,
2015,19,260901,99,,,,,
2015,19,260910,1,,,,,
2015,19,260910,2,,,,,
2015,19,260910,99,,,,,
2015,16,260929,1,,,,,
2015,16,260929,2,,,,,
2015,16,260929,99,,,,,
2015,17,260947,1,,,,,
2015,17,260947,2,,,,,
2015,17,260947,99,,,,,
2015,17,260956,1,,,,,
2015,17,260956,2,,,,,
2015,17,260956,99,,,,,
2015,17,260965,1,,,,,
2015,17,260965,2,,,,,
2015,17,260965,99,,,,,
2015,17,260974,1,60.0,55.0,23.0,6.0,29.0
2015,17,260974,2,9.0,8.0,3.0,0.0,3.0
2015,17,260974,99,69.0,63.0,26.0,6.0,32.0
2015,17,260992,1,36.0,21.0,4.0,14.0,18.0
2015,17,260992,2,307.0,239.0,51.0,137.0,188.0
2015,17,260992,99,343.0,280.0,55.0,151.0,206.0
2015,40,261375,1,,,,,
2015,40,261375,2,,,,,
2015,40,261375,99,,,,,
2015,40,261384,1,,,,,
2015,40,261384,2,,,,,
2015,40,261384,99,,,,,
2015,40,261393,1,,,,,
2015,40,261393,2,,,,,
2015,40,261393,99,,,,,
2015,26,261436,1,,,,,
2015,26,261436,2,,,,,
2015,26,261436,99,,,,,
2015,26,261472,1,183.0,151.0,58.0,3.0,61.0
2015,26,261472,2,35.0,26.0,6.0,3.0,9.0
2015,26,261472,99,218.0,177.0,64.0,6.0,70.0
2015,26,261676,1,,,,,
2015,26,261676,2,,,,,
2015,26,261676,99,,,,,
2015,26,261685,1,,,,,
2015,26,261685,2,,,,,
2015,26,261685,99,,,,,
2015,26,261719,1,,,,,
2015,26,261719,2,,,,,
2015,26,261719,99,,,,,
2015,29,261773,1,,,,,
2015,29,261773,2,,,,,
2015,29,261773,99,,,,,
2015,42,261861,1,,,,,
2015,42,261861,2,,,,,
2015,42,261861,99,,,,,
2015,51,261931,1,,,,,
2015,51,261931,2,,,,,
2015,51,261931,99,,,,,
2015,6,262022,1,,,,,
2015,6,262022,2,,,,,
2015,6,262022,99,,,,,
2015,29,262031,1,,,,,
2015,29,262031,2,,,,,
2015,29,262031,99,,,,,
2015,6,262086,1,17.0,14.0,4.0,2.0,6.0
2015,6,262086,2,34.0,24.0,2.0,13.0,15.0
2015,6,262086,99,51.0,38.0,6.0,15.0,21.0
2015,12,262129,1,547.0,343.0,96.0,,96.0
2015,12,262129,2,1108.0,666.0,165.0,,165.0
2015,12,262129,99,1655.0,1009.0,261.0,,261.0
2015,30,262165,1,18.0,18.0,8.0,2.0,10.0
2015,30,262165,2,17.0,17.0,6.0,2.0,8.0
2015,30,262165,99,35.0,35.0,14.0,4.0,18.0
2015,4,262235,1,,,,,
2015,4,262235,2,,,,,
2015,4,262235,99,,,,,
2015,4,262299,1,,,,,
2015,4,262299,2,,,,,
2015,4,262299,99,,,,,
2015,4,262332,1,,,,,
2015,4,262332,2,,,,,
2015,4,262332,99,,,,,
2015,4,262341,1,,,,,
2015,4,262341,2,,,,,
2015,4,262341,99,,,,,
2015,6,262369,1,,,,,
2015,6,262369,2,,,,,
2015,6,262369,99,,,,,
2015,6,262402,1,,,,,
2015,6,262402,2,,,,,
2015,6,262402,99,,,,,
2015,8,262466,1,2.0,2.0,2.0,,2.0
2015,8,262466,2,1.0,1.0,,,0.0
2015,8,262466,99,3.0,3.0,2.0,,2.0
2015,8,262509,1,,,,,
2015,8,262509,2,,,,,
2015,8,262509,99,,,,,
2015,21,262660,1,,,,,
2015,21,262660,2,,,,,
2015,21,262660,99,,,,,
2015,12,362700,1,,,,,
2015,12,362700,2,,,,,
2015,12,362700,99,,,,,
2015,25,362782,1,,,,,
2015,25,362782,2,,,,,
2015,25,362782,99,,,,,
2015,26,363013,1,,,,,
2015,26,363013,2,,,,,
2015,26,363013,99,,,,,
2015,34,363077,1,,,,,
2015,34,363077,2,,,,,
2015,34,363077,99,,,,,
2015,39,363147,1,,,,,
2015,39,363147,2,,,,,
2015,39,363147,99,,,,,
2015,40,363165,1,,,,,
2015,40,363165,2,,,,,
2015,40,363165,99,,,,,
2015,6,363387,1,,,,,
2015,6,363387,2,,,,,
2015,6,363387,99,,,,,
2015,21,363439,1,,,,,
2015,21,363439,2,,,,,
2015,21,363439,99,,,,,
2015,53,363590,1,,,,,
2015,53,363590,2,,,,,
2015,53,363590,99,,,,,
2015,35,363633,1,,,,,
2015,35,363633,2,,,,,
2015,35,363633,99,,,,,
2015,29,363679,1,,,,,
2015,29,363679,2,,,,,
2015,29,363679,99,,,,,
2015,12,363712,1,,,,,
2015,12,363712,2,,,,,
2015,12,363712,99,,,,,
2015,11,363721,1,,,,,
2015,11,363721,2,,,,,
2015,11,363721,99,,,,,
2015,39,363882,1,,,,,
2015,39,363882,2,,,,,
2015,39,363882,99,,,,,
2015,72,363907,1,,,,,
2015,72,363907,2,,,,,
2015,72,363907,99,,,,,
2015,72,363916,1,,,,,
2015,72,363916,2,,,,,
2015,72,363916,99,,,,,
2015,4,363934,1,516.0,442.0,77.0,,77.0
2015,4,363934,2,128.0,110.0,13.0,,13.0
2015,4,363934,99,644.0,552.0,90.0,,90.0
2015,4,364016,1,,,,,
2015,4,364016,2,,,,,
2015,4,364016,99,,,,,
2015,4,364025,1,,,,,
2015,4,364025,2,,,,,
2015,4,364025,99,,,,,
2015,17,364122,1,,,,,
2015,17,364122,2,,,,,
2015,17,364122,99,,,,,
2015,55,364168,1,,,,,
2015,55,364168,2,,,,,
2015,55,364168,99,,,,,
2015,36,364326,1,,,,,
2015,36,364326,2,,,,,
2015,36,364326,99,,,,,
2015,36,364335,1,,,,,
2015,36,364335,2,,,,,
2015,36,364335,99,,,,,
2015,40,364548,1,,,,,
2015,40,364548,2,,,,,
2015,40,364548,99,,,,,
2015,54,364575,1,,,,,
2015,54,364575,2,,,,,
2015,54,364575,99,,,,,
2015,53,364584,1,,,,,
2015,53,364584,2,,,,,
2015,53,364584,99,,,,,
2015,40,364627,1,,,,,
2015,40,364627,2,,,,,
2015,40,364627,99,,,,,
2015,39,364636,1,,,,,
2015,39,364636,2,,,,,
2015,39,364636,99,,,,,
2015,22,364751,1,,,,,
2015,22,364751,2,,,,,
2015,22,364751,99,,,,,
2015,17,364760,1,,,,,
2015,17,364760,2,,,,,
2015,17,364760,99,,,,,
2015,17,364812,1,,,,,
2015,17,364812,2,,,,,
2015,17,364812,99,,,,,
2015,40,364946,1,,,,,
2015,40,364946,2,,,,,
2015,40,364946,99,,,,,
2015,48,364955,1,,,,,
2015,48,364955,2,,,,,
2015,48,364955,99,,,,,
2015,36,364964,1,115.0,109.0,56.0,0.0,56.0
2015,36,364964,2,179.0,170.0,105.0,0.0,105.0
2015,36,364964,99,294.0,279.0,161.0,0.0,161.0
2015,48,364973,1,,,,,
2015,48,364973,2,,,,,
2015,48,364973,99,,,,,
2015,36,365055,1,,,,,
2015,36,365055,2,,,,,
2015,36,365055,99,,,,,
2015,29,365073,1,,,,,
2015,29,365073,2,,,,,
2015,29,365073,99,,,,,
2015,13,365091,1,,,,,
2015,13,365091,2,,,,,
2015,13,365091,99,,,,,
2015,6,365125,1,,,,,
2015,6,365125,2,,,,,
2015,6,365125,99,,,,,
2015,40,365198,1,,,,,
2015,40,365198,2,,,,,
2015,40,365198,99,,,,,
2015,48,365204,1,,,,,
2015,48,365204,2,,,,,
2015,48,365204,99,,,,,
2015,40,365213,1,69.0,69.0,10.0,29.0,39.0
2015,40,365213,2,54.0,54.0,4.0,27.0,31.0
2015,40,365213,99,123.0,123.0,14.0,56.0,70.0
2015,39,365240,1,,,,,
2015,39,365240,2,,,,,
2015,39,365240,99,,,,,
2015,40,365374,1,,,,,
2015,40,365374,2,,,,,
2015,40,365374,99,,,,,
2015,42,365383,1,,,,,
2015,42,365383,2,,,,,
2015,42,365383,99,,,,,
2015,27,365426,1,,,,,
2015,27,365426,2,,,,,
2015,27,365426,99,,,,,
2015,40,365480,1,,,,,
2015,40,365480,2,,,,,
