year,fips,unitid,reqt_hs_diploma,reqt_hs_rank,reqt_test_scores,reqt_sat_scores,reqt_other_test,reqt_residence,reqt_ability_to_benefit,reqt_age,reqt_toefl,reqt_other,years_college_reqd,no_entering_freshmen,open_admissions_policy,reqt_hs_gpa,reqt_hs_record,reqt_college_prep,reqt_recommendations,reqt_competencies,sat_act_report_period,sat_number_submitting,sat_percent_submitting,act_number_submitting,act_percent_submitting,sat_crit_read_25_pctl,sat_crit_read_75_pctl,sat_math_25_pctl,sat_math_75_pctl,act_composite_25_pctl,act_composite_75_pctl,act_english_25_pctl,act_english_75_pctl,act_math_25_pctl,act_math_75_pctl,sat_writing_25_pctl,sat_writing_75_pctl,act_writing_25_pctl,act_writing_75_pctl
2016,18,151351,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,1.0,0.0,0.0,,5306.0,69.0,5157.0,67.0,520.0,630.0,540.0,660.0,24.0,30.0,23.0,31.0,24.0,29.0,,,,
2016,18,151360,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,1.0,0.0,0.0,,383.0,64.0,299.0,50.0,420.0,500.0,400.0,510.0,18.0,23.0,16.0,23.0,17.0,24.0,,,,
2016,18,151379,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,1.0,0.0,0.0,,507.0,54.0,536.0,57.0,420.0,530.0,410.0,510.0,17.0,23.0,16.0,23.0,16.0,22.0,,,,
2016,18,151388,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,0.0,0.0,,241.0,66.0,169.0,46.0,420.0,520.0,410.0,520.0,18.0,23.0,15.0,22.0,17.0,23.0,,,,
2016,18,151458,,2.0,0.0,,0.0,,,,0.0,,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016,18,151467,,2.0,0.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016,18,151485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,47,151494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151564,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151607,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151616,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151652,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151661,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151777,,2.0,3.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,324.0,83.0,159.0,41.0,430.0,540.0,435.0,550.0,18.0,30.0,17.0,31.0,18.0,29.0,,,,
2016,18,151786,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,283.0,72.0,256.0,65.0,450.0,560.0,450.0,580.0,19.0,25.0,18.0,25.0,18.0,25.0,,,,
2016,18,151801,,3.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,395.0,58.0,449.0,66.0,460.0,590.0,460.0,580.0,21.0,27.0,21.0,28.0,20.0,27.0,,,,
2016,18,151810,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151865,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151874,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151944,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,151962,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,26,152044,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,152080,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,2.0,1.0,2.0,1.0,0.0,,726.0,36.0,1319.0,64.0,670.0,760.0,680.0,780.0,32.0,35.0,,,,,,,,
2016,18,152099,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,37.0,42.0,42.0,47.0,415.0,525.0,440.0,550.0,18.0,24.0,16.0,24.0,17.0,24.0,,,,
2016,18,152150,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,152248,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,496.0,56.0,532.0,60.0,430.0,530.0,430.0,540.0,18.0,24.0,17.0,24.0,17.0,24.0,,,,
2016,18,152266,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,325.0,79.0,119.0,29.0,440.0,530.0,430.0,520.0,19.0,23.0,18.0,24.0,18.0,24.0,,,,
2016,18,152275,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,152309,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,152318,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,1.0,1.0,0.0,,315.0,58.0,399.0,74.0,560.0,670.0,640.0,760.0,27.0,32.0,28.0,34.0,26.0,33.0,,,,
2016,18,152327,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,152336,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,2.0,,266.0,78.0,166.0,48.0,450.0,540.0,450.0,550.0,19.0,24.0,17.0,24.0,18.0,24.0,,,,
2016,18,152363,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,116.0,51.0,111.0,49.0,425.0,515.0,430.0,530.0,21.0,24.0,16.0,24.0,17.0,23.0,,,,
2016,18,152381,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,2.0,,54.0,67.0,32.0,40.0,420.0,520.0,405.0,510.0,17.0,22.0,17.0,21.0,16.0,22.0,,,,
2016,18,152390,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,191.0,44.0,326.0,76.0,500.0,590.0,480.0,570.0,22.0,28.0,23.0,30.0,22.0,27.0,,,,
2016,18,152415,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,152451,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,152497,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,1.0,,4.0,100.0,1.0,25.0,,,,,,,,,,,,,,
2016,18,152530,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,248.0,53.0,353.0,75.0,470.0,630.0,480.0,620.0,22.0,29.0,22.0,30.0,22.0,28.0,,,,
2016,18,152567,,1.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,185.0,41.0,268.0,59.0,450.0,580.0,490.0,620.0,20.0,27.0,19.0,26.0,21.0,27.0,,,,
2016,18,152600,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,2.0,2.0,,360.0,42.0,667.0,77.0,500.0,600.0,490.0,600.0,23.0,29.0,23.0,30.0,23.0,28.0,,,,
2016,18,152628,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,152637,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,18,152673,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,155.0,72.0,148.0,69.0,490.0,590.0,530.0,640.0,23.0,28.0,21.0,28.0,24.0,29.0,,,,
2016,19,152798,,1.0,1.0,,0.0,,,,2.0,,2.0,,0.0,1.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
2016,19,152822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,152992,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153001,,3.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,5.0,3.0,168.0,92.0,400.0,510.0,440.0,490.0,19.0,26.0,18.0,25.0,18.0,25.0,,,,
2016,19,153074,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153083,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153108,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,0.0,,9.0,3.0,315.0,97.0,460.0,660.0,490.0,630.0,21.0,26.0,20.0,25.0,20.0,26.0,,,,
2016,19,153126,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,12.0,8.0,149.0,94.0,423.0,530.0,433.0,530.0,20.0,25.0,19.0,24.0,18.0,25.0,,,,
2016,19,153144,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,35.0,9.0,350.0,94.0,510.0,620.0,510.0,650.0,22.0,28.0,21.0,28.0,22.0,27.0,,,,
2016,19,153162,,2.0,3.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,2.0,,61.0,21.0,225.0,78.0,475.0,655.0,495.0,620.0,23.0,29.0,23.0,30.0,23.0,28.0,,,,
2016,19,153171,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153214,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153241,,2.0,0.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2016,19,153250,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,78.0,20.0,352.0,89.0,450.0,600.0,470.0,600.0,22.0,27.0,20.0,28.0,21.0,27.0,,,,
2016,19,153269,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,60.0,8.0,655.0,85.0,510.0,650.0,540.0,690.0,25.0,30.0,24.0,32.0,24.0,29.0,,,,
2016,19,153278,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,50.0,11.0,372.0,84.0,380.0,510.0,360.0,490.0,17.0,22.0,15.0,22.0,16.0,23.0,,,,
2016,19,153296,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153302,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,0.0,,4.0,6.0,58.0,87.0,470.0,500.0,280.0,430.0,20.0,28.0,20.0,29.0,18.0,25.0,,,,
2016,19,153311,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153320,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,3.0,4.0,55.0,86.0,480.0,640.0,340.0,660.0,20.0,25.0,16.0,26.0,17.0,23.0,,,,
2016,19,153339,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153366,,1.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,64.0,25.0,188.0,73.0,400.0,510.0,410.0,510.0,18.0,24.0,17.0,23.0,17.0,24.0,,,,
2016,19,153375,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,2.0,2.0,0.0,0.0,,16.0,4.0,314.0,94.0,390.0,520.0,460.0,550.0,18.0,23.0,16.0,23.0,17.0,24.0,,,,
2016,19,153384,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,1.0,0.0,,163.0,39.0,251.0,61.0,640.0,750.0,680.0,780.0,30.0,33.0,30.0,35.0,28.0,33.0,,,,
2016,19,153409,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153418,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153427,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153445,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153463,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153472,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153524,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153533,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153542,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153588,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153597,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153603,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,463.0,7.0,5744.0,93.0,460.0,610.0,520.0,660.0,22.0,28.0,21.0,28.0,22.0,28.0,,,,
2016,19,153621,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,2.0,,21.0,12.0,148.0,88.0,420.0,560.0,430.0,520.0,17.0,21.0,16.0,21.0,16.0,21.0,,,,
2016,19,153630,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153658,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,477.0,8.0,5182.0,92.0,480.0,640.0,540.0,680.0,23.0,28.0,22.0,29.0,22.0,28.0,,,,
2016,19,153737,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153746,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153764,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153773,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153782,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153825,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,8.0,2.0,319.0,97.0,483.0,633.0,455.0,613.0,20.0,25.0,20.0,25.0,18.0,25.0,,,,
2016,19,153834,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,40.0,8.0,469.0,90.0,448.0,573.0,480.0,625.0,23.0,28.0,22.0,29.0,22.0,28.0,,,,
2016,19,153861,,0.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2016,19,153922,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,153977,,0.0,3.0,,0.0,,,,1.0,,-2.0,,1.0,1.0,1.0,0.0,0.0,0.0,,,,5.0,16.0,,,,,19.0,23.0,18.0,23.0,16.0,20.0,,,,
2016,19,154004,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,2.0,,0.0,0.0,340.0,100.0,,,,,20.0,26.0,19.0,26.0,18.0,26.0,,,,
2016,19,154013,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,10.0,4.0,225.0,95.0,,,520.0,590.0,18.0,24.0,17.0,22.0,17.0,24.0,,,,
2016,6,154022,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154059,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154095,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,26.0,1.0,1937.0,97.0,425.0,600.0,460.0,620.0,20.0,25.0,19.0,25.0,18.0,25.0,,,,
2016,19,154101,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,2.0,0.0,,46.0,16.0,259.0,92.0,440.0,560.0,475.0,610.0,21.0,28.0,20.0,27.0,21.0,28.0,,,,
2016,19,154110,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154129,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154156,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154165,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154174,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154208,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154235,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,434.0,96.0,,,,,20.0,25.0,19.0,25.0,19.0,25.0,,,,
2016,19,154262,,0.0,2.0,,0.0,,,,1.0,,2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016,19,154332,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154341,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154350,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,26.0,7.0,336.0,97.0,460.0,590.0,457.0,645.0,21.0,27.0,20.0,27.0,19.0,27.0,,,,
2016,19,154378,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154396,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154448,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154457,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154466,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154493,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,3.0,1.0,169.0,79.0,430.0,440.0,430.0,440.0,17.0,24.0,16.0,23.0,17.0,24.0,,,,
2016,19,154518,,1.0,1.0,,0.0,,,,1.0,,1.0,,0.0,1.0,1.0,2.0,2.0,0.0,,31.0,19.0,128.0,81.0,420.0,500.0,400.0,520.0,18.0,23.0,16.0,22.0,17.0,24.0,,,,
2016,19,154527,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,3.0,,23.0,5.0,405.0,91.0,422.0,520.0,480.0,550.0,21.0,26.0,20.0,27.0,20.0,27.0,,,,
2016,19,154536,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154545,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154572,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,19,154590,,2.0,3.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,47.0,20.0,186.0,76.0,340.0,430.0,380.0,460.0,17.0,21.0,15.0,21.0,16.0,21.0,,,,
2016,20,154642,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,154688,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,23.0,9.0,223.0,91.0,450.0,620.0,520.0,570.0,20.0,25.0,19.0,25.0,19.0,25.0,,,,
2016,20,154697,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,154712,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,2.0,,75.0,15.0,442.0,85.0,445.0,610.0,450.0,620.0,21.0,28.0,20.0,29.0,19.0,26.0,,,,
2016,20,154721,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,62.0,30.0,165.0,80.0,420.0,500.0,430.0,520.0,18.0,23.0,16.0,22.0,17.0,24.0,,,,
2016,20,154749,,1.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
2016,20,154767,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,154776,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,154794,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,154800,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,154837,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,154855,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,33.0,36.0,59.0,65.0,410.0,500.0,410.0,490.0,17.0,22.0,15.0,21.0,16.0,22.0,,,,
2016,20,154907,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,154925,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,154934,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,154952,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,154998,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155007,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155025,,2.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,6.0,1.0,611.0,92.0,490.0,540.0,420.0,490.0,19.0,25.0,18.0,25.0,18.0,25.0,,,,
2016,20,155052,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155061,,2.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016,20,155070,,2.0,2.0,,0.0,,,,2.0,,2.0,,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2016,20,155089,,0.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,15.0,9.0,143.0,87.0,430.0,490.0,420.0,520.0,19.0,24.0,19.0,25.0,18.0,25.0,,,,
2016,20,155098,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155104,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155140,,1.0,1.0,,0.0,,,,0.0,,2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,13.0,6.0,178.0,82.0,400.0,500.0,400.0,500.0,16.0,20.0,14.0,20.0,16.0,19.0,,,,
2016,20,155159,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155177,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155186,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155195,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155201,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155210,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,29,155283,,0.0,0.0,,1.0,,,,0.0,,2.0,,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
2016,20,155292,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155308,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155317,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,4073.0,96.0,,,,,23.0,29.0,22.0,30.0,22.0,28.0,,,,
2016,20,155335,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,8.0,4.0,161.0,89.0,413.0,528.0,465.0,510.0,20.0,27.0,18.0,26.0,18.0,26.0,,,,
2016,20,155353,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155399,,2.0,2.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016,20,155414,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,48.0,28.0,122.0,72.0,420.0,570.0,450.0,530.0,19.0,24.0,17.0,24.0,18.0,24.0,,,,
2016,20,155423,,0.0,0.0,,1.0,,,,0.0,,-2.0,,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
2016,20,155441,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155450,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155487,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155496,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,4.0,7.0,45.0,69.0,410.0,470.0,480.0,510.0,19.0,25.0,17.0,25.0,17.0,25.0,,,,
2016,20,155511,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,32.0,16.0,155.0,79.0,460.0,580.0,440.0,550.0,19.0,24.0,18.0,23.0,18.0,24.0,,,,
2016,20,155520,,3.0,3.0,,0.0,,,,1.0,,-2.0,,0.0,3.0,1.0,2.0,0.0,0.0,,23.0,14.0,155.0,90.0,400.0,480.0,390.0,500.0,18.0,25.0,16.0,25.0,17.0,26.0,,,,
2016,20,155566,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2016,20,155593,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
