unitid,year,ftpt,fips,retention_rate,returning_students,prev_cohort,prev_exclusions,prev_cohort_adj
486105,2017,1,42,0.67,4.0,6.0,0.0,6.0
486105,2017,2,42,1.0,2.0,2.0,0.0,2.0
486105,2017,99,42,0.75,6.0,8.0,0.0,8.0
486123,2017,1,6,0.86,6.0,7.0,0.0,7.0
486123,2017,2,6,,,,,
486123,2017,99,6,0.86,6.0,7.0,0.0,7.0
486141,2017,1,6,0.9,18.0,20.0,0.0,20.0
486141,2017,2,6,,,,,
486141,2017,99,6,0.9,18.0,20.0,0.0,20.0
486150,2017,1,12,0.74,14.0,19.0,0.0,19.0
486150,2017,2,12,1.0,11.0,11.0,0.0,11.0
486150,2017,99,12,0.83,25.0,30.0,0.0,30.0
486169,2017,1,21,0.92,11.0,12.0,0.0,12.0
486169,2017,2,21,,,,,
486169,2017,99,21,0.92,11.0,12.0,0.0,12.0
486196,2017,1,36,0.77,41.0,53.0,0.0,53.0
486196,2017,2,36,,,,,
486196,2017,99,36,0.77,41.0,53.0,0.0,53.0
486202,2017,1,54,0.86,6.0,8.0,1.0,7.0
486202,2017,2,54,1.0,1.0,1.0,0.0,1.0
486202,2017,99,54,0.88,7.0,9.0,1.0,8.0
486239,2017,1,12,0.39,7.0,18.0,0.0,18.0
486239,2017,2,12,0.5,1.0,2.0,0.0,2.0
486239,2017,99,12,0.4,8.0,20.0,0.0,20.0
486248,2017,1,6,1.0,102.0,102.0,0.0,102.0
486248,2017,2,6,,,,,
486248,2017,99,6,1.0,102.0,102.0,0.0,102.0
486257,2017,1,39,0.73,33.0,45.0,0.0,45.0
486257,2017,2,39,0.5,1.0,2.0,0.0,2.0
486257,2017,99,39,0.72,34.0,47.0,0.0,47.0
486284,2017,1,27,0.6,42.0,70.0,0.0,70.0
486284,2017,2,27,,0.0,0.0,0.0,0.0
486284,2017,99,27,0.6,42.0,70.0,0.0,70.0
486309,2017,1,55,0.68,13.0,19.0,0.0,19.0
486309,2017,2,55,,,,,
486309,2017,99,55,0.68,13.0,19.0,0.0,19.0
486327,2017,1,26,0.81,13.0,16.0,0.0,16.0
486327,2017,2,26,1.0,2.0,2.0,0.0,2.0
486327,2017,99,26,0.83,15.0,18.0,0.0,18.0
486345,2017,1,17,,,,,
486345,2017,2,17,,,,,
486345,2017,99,17,,0.0,0.0,0.0,0.0
486354,2017,1,12,1.0,2.0,2.0,0.0,2.0
486354,2017,2,12,,,,,
486354,2017,99,12,1.0,2.0,2.0,0.0,2.0
486372,2017,1,6,1.0,5.0,5.0,0.0,5.0
486372,2017,2,6,,0.0,0.0,0.0,0.0
486372,2017,99,6,1.0,5.0,5.0,0.0,5.0
486381,2017,1,36,0.79,15.0,19.0,0.0,19.0
486381,2017,2,36,,,,,
486381,2017,99,36,0.79,15.0,19.0,0.0,19.0
486390,2017,1,36,,,,,
486390,2017,2,36,,,,,
486390,2017,99,36,,0.0,0.0,0.0,0.0
486406,2017,1,54,1.0,5.0,5.0,0.0,5.0
486406,2017,2,54,,,,,
486406,2017,99,54,1.0,5.0,5.0,0.0,5.0
486415,2017,1,36,0.8,12.0,15.0,0.0,15.0
486415,2017,2,36,,,,,
486415,2017,99,36,0.8,12.0,15.0,0.0,15.0
486424,2017,1,51,0.82,9.0,11.0,0.0,11.0
486424,2017,2,51,0.8,4.0,5.0,0.0,5.0
486424,2017,99,51,0.81,13.0,16.0,0.0,16.0
486442,2017,1,47,0.8,8.0,10.0,0.0,10.0
486442,2017,2,47,,,,,
486442,2017,99,47,0.8,8.0,10.0,0.0,10.0
486488,2017,1,6,1.0,2.0,2.0,0.0,2.0
486488,2017,2,6,0.0,0.0,1.0,0.0,1.0
486488,2017,99,6,0.67,2.0,3.0,0.0,3.0
486497,2017,1,6,0.65,11.0,17.0,0.0,17.0
486497,2017,2,6,,0.0,0.0,0.0,0.0
486497,2017,99,6,0.65,11.0,17.0,0.0,17.0
486503,2017,1,48,1.0,6.0,6.0,0.0,6.0
486503,2017,2,48,,0.0,0.0,0.0,0.0
486503,2017,99,48,1.0,6.0,6.0,0.0,6.0
486512,2017,1,12,,,,,
486512,2017,2,12,,,,,
486512,2017,99,12,,0.0,0.0,0.0,0.0
486521,2017,1,12,,,,,
486521,2017,2,12,,,,,
486521,2017,99,12,,0.0,0.0,0.0,0.0
486530,2017,1,47,0.87,13.0,15.0,0.0,15.0
486530,2017,2,47,,,,,
486530,2017,99,47,0.87,13.0,15.0,0.0,15.0
486558,2017,1,6,0.35,6.0,17.0,0.0,17.0
486558,2017,2,6,0.57,4.0,7.0,0.0,7.0
486558,2017,99,6,0.42,10.0,24.0,0.0,24.0
486567,2017,1,40,0.75,24.0,32.0,0.0,32.0
486567,2017,2,40,,0.0,0.0,0.0,0.0
486567,2017,99,40,0.75,24.0,32.0,0.0,32.0
486576,2017,1,72,0.63,50.0,79.0,0.0,79.0
486576,2017,2,72,,,,,
486576,2017,99,72,0.63,50.0,79.0,0.0,79.0
486594,2017,1,51,0.8,8.0,10.0,0.0,10.0
486594,2017,2,51,,0.0,0.0,0.0,0.0
486594,2017,99,51,0.8,8.0,10.0,0.0,10.0
486619,2017,1,5,0.8,4.0,5.0,0.0,5.0
486619,2017,2,5,0.5,1.0,2.0,0.0,2.0
486619,2017,99,5,0.71,5.0,7.0,0.0,7.0
486691,2017,1,13,0.65,30.0,46.0,0.0,46.0
486691,2017,2,13,,,,,
486691,2017,99,13,0.65,30.0,46.0,0.0,46.0
486707,2017,1,1,0.69,20.0,29.0,0.0,29.0
486707,2017,2,1,,,,,
486707,2017,99,1,0.69,20.0,29.0,0.0,29.0
486716,2017,1,47,0.61,14.0,23.0,0.0,23.0
486716,2017,2,47,,,,,
486716,2017,99,47,0.61,14.0,23.0,0.0,23.0
486734,2017,1,34,0.8,12.0,15.0,0.0,15.0
486734,2017,2,34,0.5,5.0,10.0,0.0,10.0
486734,2017,99,34,0.68,17.0,25.0,0.0,25.0
486752,2017,1,18,0.63,17.0,27.0,0.0,27.0
486752,2017,2,18,,,,,
486752,2017,99,18,0.63,17.0,27.0,0.0,27.0
486770,2017,1,48,,,,,
486770,2017,2,48,,,,,
486770,2017,99,48,,0.0,0.0,0.0,0.0
486798,2017,1,48,0.7,262.0,373.0,0.0,373.0
486798,2017,2,48,,,,,
486798,2017,99,48,0.7,262.0,373.0,0.0,373.0
486813,2017,1,48,0.78,46.0,59.0,0.0,59.0
486813,2017,2,48,,,,,
486813,2017,99,48,0.78,46.0,59.0,0.0,59.0
486822,2017,1,4,0.66,127.0,192.0,0.0,192.0
486822,2017,2,4,,,,,
486822,2017,99,4,0.66,127.0,192.0,0.0,192.0
486840,2017,1,13,0.78,4077.0,5207.0,0.0,5207.0
486840,2017,2,13,0.59,83.0,140.0,0.0,140.0
486840,2017,99,13,0.78,4160.0,5347.0,0.0,5347.0
486859,2017,1,31,0.0,0.0,4.0,0.0,4.0
486859,2017,2,31,,,,,
486859,2017,99,31,0.0,0.0,4.0,0.0,4.0
486868,2017,1,4,1.0,6.0,6.0,0.0,6.0
486868,2017,2,4,,,,,
486868,2017,99,4,1.0,6.0,6.0,0.0,6.0
486877,2017,1,36,0.89,8.0,9.0,0.0,9.0
486877,2017,2,36,,,,,
486877,2017,99,36,0.89,8.0,9.0,0.0,9.0
486901,2017,1,47,0.76,146.0,194.0,2.0,192.0
486901,2017,2,47,1.0,2.0,2.0,0.0,2.0
486901,2017,99,47,0.76,148.0,196.0,2.0,194.0
486938,2017,1,32,0.67,2.0,3.0,0.0,3.0
486938,2017,2,32,0.0,0.0,2.0,0.0,2.0
486938,2017,99,32,0.4,2.0,5.0,0.0,5.0
486947,2017,1,26,1.0,1.0,1.0,0.0,1.0
486947,2017,2,26,,0.0,0.0,0.0,0.0
486947,2017,99,26,1.0,1.0,1.0,0.0,1.0
486956,2017,1,34,1.0,1.0,1.0,0.0,1.0
486956,2017,2,34,,0.0,0.0,0.0,0.0
486956,2017,99,34,1.0,1.0,1.0,0.0,1.0
486965,2017,1,6,0.87,45.0,52.0,0.0,52.0
486965,2017,2,6,,,,,
486965,2017,99,6,0.87,45.0,52.0,0.0,52.0
486983,2017,1,55,0.82,9.0,11.0,0.0,11.0
486983,2017,2,55,,,,,
486983,2017,99,55,0.82,9.0,11.0,0.0,11.0
487010,2017,1,47,,,,,
487010,2017,2,47,,,,,
487010,2017,99,47,,0.0,0.0,0.0,0.0
487047,2017,1,22,0.56,18.0,32.0,0.0,32.0
487047,2017,2,22,,,,,
487047,2017,99,22,0.56,18.0,32.0,0.0,32.0
487065,2017,1,48,0.59,10.0,17.0,0.0,17.0
487065,2017,2,48,,,,,
487065,2017,99,48,0.59,10.0,17.0,0.0,17.0
487083,2017,1,26,0.62,8.0,13.0,0.0,13.0
487083,2017,2,26,,,,,
487083,2017,99,26,0.62,8.0,13.0,0.0,13.0
487092,2017,1,13,0.97,486.0,502.0,0.0,502.0
487092,2017,2,13,,0.0,0.0,0.0,0.0
487092,2017,99,13,0.97,486.0,502.0,0.0,502.0
487144,2017,1,25,,,,,
487144,2017,2,25,,,,,
487144,2017,99,25,,0.0,0.0,0.0,0.0
487162,2017,1,13,0.56,168.0,299.0,0.0,299.0
487162,2017,2,13,0.48,106.0,222.0,0.0,222.0
487162,2017,99,13,0.53,274.0,521.0,0.0,521.0
487232,2017,1,48,0.82,9.0,11.0,0.0,11.0
487232,2017,2,48,,,,,
487232,2017,99,48,0.82,9.0,11.0,0.0,11.0
487296,2017,1,4,,,,,
487296,2017,2,4,,,,,
487296,2017,99,4,,0.0,0.0,0.0,0.0
487302,2017,1,39,0.5,31.0,62.0,0.0,62.0
487302,2017,2,39,,,,,
487302,2017,99,39,0.5,31.0,62.0,0.0,62.0
487311,2017,1,12,0.71,169.0,238.0,0.0,238.0
487311,2017,2,12,,,,,
487311,2017,99,12,0.71,169.0,238.0,0.0,238.0
487320,2017,1,48,0.75,1243.0,1657.0,7.0,1650.0
487320,2017,2,48,0.68,663.0,976.0,1.0,975.0
487320,2017,99,48,0.73,1906.0,2633.0,8.0,2625.0
487348,2017,1,53,0.8,4.0,5.0,0.0,5.0
487348,2017,2,53,0.75,3.0,4.0,0.0,4.0
487348,2017,99,53,0.78,7.0,9.0,0.0,9.0
487375,2017,1,32,0.9,19.0,21.0,0.0,21.0
487375,2017,2,32,0.74,29.0,39.0,0.0,39.0
487375,2017,99,32,0.8,48.0,60.0,0.0,60.0
487384,2017,1,12,0.69,118.0,170.0,0.0,170.0
487384,2017,2,12,,,,,
487384,2017,99,12,0.69,118.0,170.0,0.0,170.0
487393,2017,1,12,0.7,116.0,165.0,0.0,165.0
487393,2017,2,12,,,,,
487393,2017,99,12,0.7,116.0,165.0,0.0,165.0
487409,2017,1,12,0.69,90.0,131.0,0.0,131.0
487409,2017,2,12,,,,,
487409,2017,99,12,0.69,90.0,131.0,0.0,131.0
487418,2017,1,12,0.61,152.0,248.0,0.0,248.0
487418,2017,2,12,,,,,
487418,2017,99,12,0.61,152.0,248.0,0.0,248.0
487427,2017,1,12,0.61,43.0,71.0,0.0,71.0
487427,2017,2,12,,,,,
487427,2017,99,12,0.61,43.0,71.0,0.0,71.0
487436,2017,1,12,0.58,61.0,105.0,0.0,105.0
487436,2017,2,12,,,,,
487436,2017,99,12,0.58,61.0,105.0,0.0,105.0
487445,2017,1,12,0.63,78.0,124.0,0.0,124.0
487445,2017,2,12,,,,,
487445,2017,99,12,0.63,78.0,124.0,0.0,124.0
487454,2017,1,12,0.72,99.0,137.0,0.0,137.0
487454,2017,2,12,,,,,
487454,2017,99,12,0.72,99.0,137.0,0.0,137.0
487472,2017,1,12,0.52,162.0,310.0,0.0,310.0
487472,2017,2,12,,,,,
487472,2017,99,12,0.52,162.0,310.0,0.0,310.0
487481,2017,1,4,0.57,55.0,96.0,0.0,96.0
487481,2017,2,4,,,,,
487481,2017,99,4,0.57,55.0,96.0,0.0,96.0
487490,2017,1,48,0.62,122.0,198.0,0.0,198.0
487490,2017,2,48,,,,,
487490,2017,99,48,0.62,122.0,198.0,0.0,198.0
487506,2017,1,55,0.77,10.0,13.0,0.0,13.0
487506,2017,2,55,0.71,22.0,31.0,0.0,31.0
487506,2017,99,55,0.73,32.0,44.0,0.0,44.0
487524,2017,1,23,0.77,463.0,606.0,1.0,605.0
487524,2017,2,23,0.6,6.0,10.0,0.0,10.0
487524,2017,99,23,0.76,469.0,616.0,1.0,615.0
487533,2017,1,17,0.7,7.0,10.0,0.0,10.0
487533,2017,2,17,0.53,8.0,15.0,0.0,15.0
487533,2017,99,17,0.6,15.0,25.0,0.0,25.0
487588,2017,1,28,0.79,85.0,107.0,0.0,107.0
487588,2017,2,28,,,,,
487588,2017,99,28,0.79,85.0,107.0,0.0,107.0
487597,2017,1,6,0.7,101.0,146.0,1.0,145.0
487597,2017,2,6,,,,,
487597,2017,99,6,0.7,101.0,146.0,1.0,145.0
487603,2017,1,53,0.65,41.0,63.0,0.0,63.0
487603,2017,2,53,0.45,9.0,20.0,0.0,20.0
487603,2017,99,53,0.6,50.0,83.0,0.0,83.0
487621,2017,1,22,,0.0,0.0,0.0,0.0
487621,2017,2,22,,,,,
487621,2017,99,22,,0.0,0.0,0.0,0.0
487658,2017,1,22,0.74,29.0,39.0,0.0,39.0
487658,2017,2,22,,,,,
487658,2017,99,22,0.74,29.0,39.0,0.0,39.0
487676,2017,1,24,0.84,21.0,25.0,0.0,25.0
487676,2017,2,24,,,,,
487676,2017,99,24,0.84,21.0,25.0,0.0,25.0
487746,2017,1,36,,0.0,0.0,0.0,0.0
487746,2017,2,36,,,,,
487746,2017,99,36,,0.0,0.0,0.0,0.0
487773,2017,1,6,1.0,17.0,17.0,0.0,17.0
487773,2017,2,6,,0.0,0.0,0.0,0.0
487773,2017,99,6,1.0,17.0,17.0,0.0,17.0
487782,2017,1,25,0.93,420.0,453.0,0.0,453.0
487782,2017,2,25,0.0,0.0,5.0,0.0,5.0
487782,2017,99,25,0.92,420.0,458.0,0.0,458.0
487791,2017,1,45,0.95,18.0,19.0,0.0,19.0
487791,2017,2,45,0.67,4.0,6.0,0.0,6.0
487791,2017,99,45,0.88,22.0,25.0,0.0,25.0
487807,2017,1,45,0.91,10.0,11.0,0.0,11.0
487807,2017,2,45,1.0,1.0,1.0,0.0,1.0
487807,2017,99,45,0.92,11.0,12.0,0.0,12.0
487816,2017,1,1,1.0,1.0,1.0,0.0,1.0
487816,2017,2,1,1.0,1.0,1.0,0.0,1.0
487816,2017,99,1,1.0,2.0,2.0,0.0,2.0
487834,2017,1,12,1.0,45.0,45.0,0.0,45.0
487834,2017,2,12,,,,,
487834,2017,99,12,1.0,45.0,45.0,0.0,45.0
487843,2017,1,12,0.0,0.0,1.0,0.0,1.0
487843,2017,2,12,,,,,
487843,2017,99,12,0.0,0.0,1.0,0.0,1.0
487852,2017,1,34,,,,,
487852,2017,2,34,,,,,
487852,2017,99,34,,0.0,0.0,0.0,0.0
487861,2017,1,39,0.88,21.0,24.0,0.0,24.0
487861,2017,2,39,0.9,9.0,10.0,0.0,10.0
487861,2017,99,39,0.88,30.0,34.0,0.0,34.0
487870,2017,1,29,0.5,2.0,4.0,0.0,4.0
487870,2017,2,29,1.0,2.0,2.0,0.0,2.0
487870,2017,99,29,0.67,4.0,6.0,0.0,6.0
487889,2017,1,4,,,,,
487889,2017,2,4,,,,,
487889,2017,99,4,,0.0,0.0,0.0,0.0
487898,2017,1,45,0.82,9.0,11.0,0.0,11.0
487898,2017,2,45,1.0,5.0,5.0,0.0,5.0
487898,2017,99,45,0.88,14.0,16.0,0.0,16.0
487904,2017,1,21,1.0,17.0,17.0,0.0,17.0
487904,2017,2,21,,,,,
487904,2017,99,21,1.0,17.0,17.0,0.0,17.0
487913,2017,1,21,0.75,6.0,8.0,0.0,8.0
487913,2017,2,21,1.0,2.0,2.0,0.0,2.0
487913,2017,99,21,0.8,8.0,10.0,0.0,10.0
487922,2017,1,47,0.94,34.0,36.0,0.0,36.0
487922,2017,2,47,1.0,23.0,23.0,0.0,23.0
487922,2017,99,47,0.97,57.0,59.0,0.0,59.0
487959,2017,1,13,1.0,12.0,12.0,0.0,12.0
487959,2017,2,13,,,,,
487959,2017,99,13,1.0,12.0,12.0,0.0,12.0
487968,2017,1,17,1.0,50.0,50.0,0.0,50.0
487968,2017,2,17,,,,,
487968,2017,99,17,1.0,50.0,50.0,0.0,50.0
487977,2017,1,54,0.91,20.0,22.0,0.0,22.0
487977,2017,2,54,0.72,357.0,497.0,0.0,497.0
487977,2017,99,54,0.73,377.0,519.0,0.0,519.0
487995,2017,1,6,,,,,
487995,2017,2,6,,,,,
487995,2017,99,6,,0.0,0.0,0.0,0.0
488004,2017,1,36,,0.0,0.0,0.0,0.0
488004,2017,2,36,,,,,
488004,2017,99,36,,0.0,0.0,0.0,0.0
488013,2017,1,34,,,,,
488013,2017,2,34,,,,,
488013,2017,99,34,,0.0,0.0,0.0,0.0
488022,2017,1,45,,0.0,0.0,0.0,0.0
488022,2017,2,45,0.5,1.0,2.0,0.0,2.0
488022,2017,99,45,0.5,1.0,2.0,0.0,2.0
488031,2017,1,6,,0.0,0.0,0.0,0.0
488031,2017,2,6,,0.0,0.0,0.0,0.0
488031,2017,99,6,,0.0,0.0,0.0,0.0
488040,2017,1,45,,,,,
488040,2017,2,45,,,,,
488040,2017,99,45,,0.0,0.0,0.0,0.0
488059,2017,1,12,0.8,8.0,10.0,0.0,10.0
488059,2017,2,12,,,,,
488059,2017,99,12,0.8,8.0,10.0,0.0,10.0
488068,2017,1,47,1.0,2.0,2.0,0.0,2.0
488068,2017,2,47,,0.0,0.0,0.0,0.0
488068,2017,99,47,1.0,2.0,2.0,0.0,2.0
488077,2017,1,4,0.6,80.0,134.0,0.0,134.0
488077,2017,2,4,0.37,7.0,21.0,2.0,19.0
488077,2017,99,4,0.57,87.0,155.0,2.0,153.0
488086,2017,1,17,0.52,12.0,23.0,0.0,23.0
488086,2017,2,17,,,,,
488086,2017,99,17,0.52,12.0,23.0,0.0,23.0
488101,2017,1,36,0.85,11.0,13.0,0.0,13.0
488101,2017,2,36,,,,,
488101,2017,99,36,0.85,11.0,13.0,0.0,13.0
488110,2017,1,48,0.33,3.0,9.0,0.0,9.0
488110,2017,2,48,,,,,
488110,2017,99,48,0.33,3.0,9.0,0.0,9.0
488129,2017,1,18,0.63,5.0,8.0,0.0,8.0
488129,2017,2,18,0.5,1.0,2.0,0.0,2.0
488129,2017,99,18,0.6,6.0,10.0,0.0,10.0
488138,2017,1,22,,,,,
488138,2017,2,22,,,,,
488138,2017,99,22,,0.0,0.0,0.0,0.0
488147,2017,1,12,0.95,18.0,19.0,0.0,19.0
488147,2017,2,12,,,,,
488147,2017,99,12,0.95,18.0,19.0,0.0,19.0
488156,2017,1,13,0.0,0.0,1.0,0.0,1.0
488156,2017,2,13,0.0,0.0,2.0,0.0,2.0
488156,2017,99,13,0.0,0.0,3.0,0.0,3.0
488165,2017,1,29,0.18,5.0,28.0,0.0,28.0
488165,2017,2,29,,,,,
488165,2017,99,29,0.18,5.0,28.0,0.0,28.0
488174,2017,1,29,0.86,6.0,7.0,0.0,7.0
488174,2017,2,29,,0.0,0.0,0.0,0.0
488174,2017,99,29,0.86,6.0,7.0,0.0,7.0
488183,2017,1,21,1.0,7.0,7.0,0.0,7.0
488183,2017,2,21,,,,,
488183,2017,99,21,1.0,7.0,7.0,0.0,7.0
488192,2017,1,6,,,,,
488192,2017,2,6,,,,,
488192,2017,99,6,,0.0,0.0,0.0,0.0
488217,2017,1,21,0.71,30.0,42.0,0.0,42.0
488217,2017,2,21,,,,,
488217,2017,99,21,0.71,30.0,42.0,0.0,42.0
488226,2017,1,12,1.0,5.0,5.0,0.0,5.0
488226,2017,2,12,,,,,
488226,2017,99,12,1.0,5.0,5.0,0.0,5.0
488235,2017,1,29,1.0,1.0,1.0,0.0,1.0
488235,2017,2,29,,0.0,0.0,0.0,0.0
488235,2017,99,29,1.0,1.0,1.0,0.0,1.0
488253,2017,1,36,,,,,
488253,2017,2,36,,,,,
488253,2017,99,36,,0.0,0.0,0.0,0.0
488262,2017,1,10,0.87,13.0,15.0,0.0,15.0
488262,2017,2,10,0.83,5.0,6.0,0.0,6.0
488262,2017,99,10,0.86,18.0,21.0,0.0,21.0
488271,2017,1,53,0.9,9.0,10.0,0.0,10.0
488271,2017,2,53,,,,,
488271,2017,99,53,0.9,9.0,10.0,0.0,10.0
488280,2017,1,12,,,,,
488280,2017,2,12,,,,,
488280,2017,99,12,,0.0,0.0,0.0,0.0
488299,2017,1,48,0.33,1.0,4.0,1.0,3.0
488299,2017,2,48,0.63,10.0,16.0,0.0,16.0
488299,2017,99,48,0.58,11.0,20.0,1.0,19.0
488305,2017,1,36,0.71,17.0,24.0,0.0,24.0
488305,2017,2,36,,0.0,0.0,0.0,0.0
488305,2017,99,36,0.71,17.0,24.0,0.0,24.0
488314,2017,1,34,0.0,0.0,3.0,0.0,3.0
488314,2017,2,34,,,,,
488314,2017,99,34,0.0,0.0,3.0,0.0,3.0
488332,2017,1,12,,0.0,0.0,0.0,0.0
488332,2017,2,12,,,,,
488332,2017,99,12,,0.0,0.0,0.0,0.0
488341,2017,1,36,0.97,33.0,34.0,0.0,34.0
488341,2017,2,36,0.95,37.0,39.0,0.0,39.0
488341,2017,99,36,0.96,70.0,73.0,0.0,73.0
488350,2017,1,34,0.68,13.0,19.0,0.0,19.0
488350,2017,2,34,,,,,
488350,2017,99,34,0.68,13.0,19.0,0.0,19.0
488369,2017,1,42,0.92,11.0,12.0,0.0,12.0
488369,2017,2,42,,,,,
488369,2017,99,42,0.92,11.0,12.0,0.0,12.0
488378,2017,1,53,0.71,10.0,14.0,0.0,14.0
488378,2017,2,53,0.67,2.0,3.0,0.0,3.0
488378,2017,99,53,0.71,12.0,17.0,0.0,17.0
488396,2017,1,17,1.0,6.0,6.0,0.0,6.0
488396,2017,2,17,1.0,7.0,7.0,0.0,7.0
488396,2017,99,17,1.0,13.0,13.0,0.0,13.0
488411,2017,1,6,0.9,18.0,20.0,0.0,20.0
488411,2017,2,6,,,,,
488411,2017,99,6,0.9,18.0,20.0,0.0,20.0
488420,2017,1,18,,,,,
488420,2017,2,18,,,,,
488420,2017,99,18,,0.0,0.0,0.0,0.0
488439,2017,1,18,0.6,9.0,15.0,0.0,15.0
488439,2017,2,18,0.33,1.0,3.0,0.0,3.0
488439,2017,99,18,0.56,10.0,18.0,0.0,18.0
488448,2017,1,53,,0.0,0.0,0.0,0.0
488448,2017,2,53,,0.0,0.0,0.0,0.0
488448,2017,99,53,,0.0,0.0,0.0,0.0
488679,2017,1,18,,0.0,0.0,0.0,0.0
488679,2017,2,18,,0.0,0.0,0.0,0.0
488679,2017,99,18,,0.0,0.0,0.0,0.0
488730,2017,1,48,0.65,130.0,199.0,0.0,199.0
488730,2017,2,48,0.5,296.0,591.0,0.0,591.0
488730,2017,99,48,0.54,426.0,790.0,0.0,790.0
488749,2017,1,24,0.87,26.0,30.0,0.0,30.0
488749,2017,2,24,0.0,0.0,1.0,0.0,1.0
488749,2017,99,24,0.84,26.0,31.0,0.0,31.0
488776,2017,1,18,,,,,
488776,2017,2,18,,,,,
488776,2017,99,18,,0.0,0.0,0.0,0.0
488785,2017,1,6,0.69,18.0,26.0,0.0,26.0
488785,2017,2,6,,,,,
488785,2017,99,6,0.69,18.0,26.0,0.0,26.0
488800,2017,1,6,,,,,
488800,2017,2,6,,,,,
488800,2017,99,6,,0.0,0.0,0.0,0.0
488819,2017,1,6,0.92,12.0,13.0,0.0,13.0
488819,2017,2,6,,,,,
488819,2017,99,6,0.92,12.0,13.0,0.0,13.0
488828,2017,1,40,0.83,5.0,6.0,0.0,6.0
488828,2017,2,40,1.0,4.0,4.0,0.0,4.0
488828,2017,99,40,0.9,9.0,10.0,0.0,10.0
488837,2017,1,26,,,,,
488837,2017,2,26,,,,,
488837,2017,99,26,,0.0,0.0,0.0,0.0
488846,2017,1,6,0.86,242.0,281.0,0.0,281.0
488846,2017,2,6,0.86,181.0,211.0,0.0,211.0
488846,2017,99,6,0.86,423.0,492.0,0.0,492.0
488891,2017,1,12,0.76,53.0,70.0,0.0,70.0
488891,2017,2,12,,,,,
488891,2017,99,12,0.76,53.0,70.0,0.0,70.0
488916,2017,1,1,0.94,15.0,16.0,0.0,16.0
488916,2017,2,1,,,,,
488916,2017,99,1,0.94,15.0,16.0,0.0,16.0
488925,2017,1,45,,,,,
488925,2017,2,45,,,,,
488925,2017,99,45,,0.0,0.0,0.0,0.0
488934,2017,1,40,0.78,142.0,182.0,0.0,182.0
488934,2017,2,40,0.75,164.0,219.0,0.0,219.0
488934,2017,99,40,0.76,306.0,401.0,0.0,401.0
488952,2017,1,39,0.7,19.0,27.0,0.0,27.0
488952,2017,2,39,,,,,
488952,2017,99,39,0.7,19.0,27.0,0.0,27.0
488961,2017,1,18,0.71,12.0,17.0,0.0,17.0
488961,2017,2,18,,,,,
488961,2017,99,18,0.71,12.0,17.0,0.0,17.0
488970,2017,1,26,0.83,15.0,18.0,0.0,18.0
488970,2017,2,26,,,,,
488970,2017,99,26,0.83,15.0,18.0,0.0,18.0
488989,2017,1,48,0.65,13.0,20.0,0.0,20.0
488989,2017,2,48,,,,,
488989,2017,99,48,0.65,13.0,20.0,0.0,20.0
488998,2017,1,16,0.47,7.0,15.0,0.0,15.0
488998,2017,2,16,,,,,
488998,2017,99,16,0.47,7.0,15.0,0.0,15.0
489043,2017,1,18,0.0,0.0,1.0,0.0,1.0
489043,2017,2,18,,0.0,0.0,0.0,0.0
489043,2017,99,18,0.0,0.0,1.0,0.0,1.0
489122,2017,1,55,0.67,2.0,3.0,0.0,3.0
489122,2017,2,55,,,,,
489122,2017,99,55,0.67,2.0,3.0,0.0,3.0
489131,2017,1,55,0.78,7.0,9.0,0.0,9.0
489131,2017,2,55,,,,,
489131,2017,99,55,0.78,7.0,9.0,0.0,9.0
489140,2017,1,55,0.75,9.0,12.0,0.0,12.0
489140,2017,2,55,,,,,
489140,2017,99,55,0.75,9.0,12.0,0.0,12.0
489159,2017,1,45,0.88,7.0,8.0,0.0,8.0
489159,2017,2,45,1.0,2.0,2.0,0.0,2.0
489159,2017,99,45,0.9,9.0,10.0,0.0,10.0
489201,2017,1,6,0.75,543.0,722.0,0.0,722.0
489201,2017,2,6,0.54,256.0,470.0,0.0,470.0
489201,2017,99,6,0.67,799.0,1192.0,0.0,1192.0
489238,2017,1,12,0.61,34.0,56.0,0.0,56.0
489238,2017,2,12,0.67,4.0,6.0,0.0,6.0
489238,2017,99,12,0.61,38.0,62.0,0.0,62.0
489247,2017,1,49,0.75,3.0,4.0,0.0,4.0
489247,2017,2,49,1.0,2.0,2.0,0.0,2.0
489247,2017,99,49,0.83,5.0,6.0,0.0,6.0
489256,2017,1,72,0.98,203.0,207.0,0.0,207.0
489256,2017,2,72,0.0,0.0,3.0,0.0,3.0
489256,2017,99,72,0.97,203.0,210.0,0.0,210.0
489283,2017,1,48,0.89,255.0,287.0,0.0,287.0
489283,2017,2,48,,,,,
489283,2017,99,48,0.89,255.0,287.0,0.0,287.0
489344,2017,1,37,1.0,1.0,1.0,0.0,1.0
489344,2017,2,37,,0.0,0.0,0.0,0.0
489344,2017,99,37,1.0,1.0,1.0,0.0,1.0
489353,2017,1,6,,0.0,0.0,0.0,0.0
489353,2017,2,6,,0.0,0.0,0.0,0.0
489353,2017,99,6,,0.0,0.0,0.0,0.0
489371,2017,1,6,,0.0,0.0,0.0,0.0
489371,2017,2,6,,,,,
489371,2017,99,6,,0.0,0.0,0.0,0.0
489399,2017,1,9,0.75,6.0,8.0,0.0,8.0
489399,2017,2,9,0.75,3.0,4.0,0.0,4.0
489399,2017,99,9,0.75,9.0,12.0,0.0,12.0
